Time	Open	High	Low	Close	Volume
2020-07-27 16:41:00	1.17557	1.17559	1.17548	1.17549	58
2020-07-27 16:42:00	1.17549	1.17559	1.1754	1.17549	148
2020-07-27 16:43:00	1.17548	1.17548	1.17539	1.17543	195
2020-07-27 16:44:00	1.17542	1.17551	1.17536	1.17538	101
2020-07-27 16:45:00	1.17538	1.17549	1.17532	1.17542	214
2020-07-27 16:46:00	1.17541	1.17541	1.17506	1.17509	116
2020-07-27 16:47:00	1.17511	1.17532	1.17511	1.1753	176
2020-07-27 16:48:00	1.17531	1.17536	1.17517	1.17517	175
2020-07-27 16:49:00	1.17517	1.17517	1.17503	1.17503	159
2020-07-27 16:50:00	1.17504	1.17509	1.1749	1.1749	183
2020-07-27 16:51:00	1.17491	1.17499	1.17491	1.17493	117
2020-07-27 16:52:00	1.17493	1.17497	1.17484	1.17488	142
2020-07-27 16:53:00	1.1749	1.1749	1.17481	1.17484	93
2020-07-27 16:54:00	1.17483	1.17491	1.17476	1.17484	123
2020-07-27 16:55:00	1.17483	1.17486	1.17465	1.17467	115
2020-07-27 16:56:00	1.17468	1.17468	1.17451	1.17454	122
2020-07-27 16:57:00	1.17456	1.17462	1.17445	1.17449	97
2020-07-27 16:58:00	1.17449	1.17454	1.17433	1.17436	226
2020-07-27 16:59:00	1.17435	1.1745	1.17435	1.17449	178
2020-07-27 17:00:00	1.17448	1.17482	1.17448	1.1748	191
2020-07-27 17:01:00	1.17478	1.17499	1.17473	1.17499	157
2020-07-27 17:02:00	1.17498	1.1751	1.17494	1.17498	141
2020-07-27 17:03:00	1.17497	1.17505	1.17486	1.17505	177
2020-07-27 17:04:00	1.17508	1.17509	1.175	1.17504	174
2020-07-27 17:05:00	1.17504	1.17505	1.17487	1.17488	135
2020-07-27 17:06:00	1.17489	1.17489	1.17473	1.17481	182
2020-07-27 17:07:00	1.17482	1.17487	1.17478	1.17482	173
2020-07-27 17:08:00	1.17483	1.17486	1.17482	1.17483	66
2020-07-27 17:09:00	1.17484	1.17488	1.17479	1.17486	131
2020-07-27 17:10:00	1.17488	1.17488	1.17473	1.17473	89
2020-07-27 17:11:00	1.17472	1.17489	1.1747	1.17489	61
2020-07-27 17:12:00	1.17489	1.17497	1.17486	1.1749	64
2020-07-27 17:13:00	1.17491	1.17499	1.17491	1.17495	88
2020-07-27 17:14:00	1.17498	1.17498	1.1749	1.1749	108
2020-07-27 17:15:00	1.1749	1.17497	1.1749	1.17492	64
2020-07-27 17:16:00	1.17493	1.17515	1.1749	1.17515	82
2020-07-27 17:17:00	1.17513	1.17515	1.17505	1.17511	134
2020-07-27 17:18:00	1.17511	1.17516	1.17506	1.17512	113
2020-07-27 17:19:00	1.17512	1.17512	1.17501	1.17502	65
2020-07-27 17:20:00	1.17501	1.17506	1.17498	1.17501	90
2020-07-27 17:21:00	1.17503	1.17511	1.175	1.17506	60
2020-07-27 17:22:00	1.17506	1.17512	1.17501	1.1751	70
2020-07-27 17:23:00	1.17511	1.17514	1.1751	1.17511	94
2020-07-27 17:24:00	1.17511	1.17512	1.175	1.17503	59
2020-07-27 17:25:00	1.17501	1.1751	1.17501	1.17508	33
2020-07-27 17:26:00	1.17508	1.17517	1.17508	1.17512	72
2020-07-27 17:27:00	1.17511	1.17518	1.17511	1.17513	48
2020-07-27 17:28:00	1.17513	1.17515	1.17508	1.17515	99
2020-07-27 17:29:00	1.17516	1.17522	1.17509	1.1751	143
2020-07-27 17:30:00	1.1751	1.17515	1.17505	1.17506	59
2020-07-27 17:31:00	1.17507	1.17511	1.17506	1.1751	27
2020-07-27 17:32:00	1.17511	1.1752	1.17505	1.17514	70
2020-07-27 17:33:00	1.17513	1.17524	1.17509	1.17524	49
2020-07-27 17:34:00	1.17525	1.17535	1.17524	1.1753	110
2020-07-27 17:35:00	1.17529	1.17529	1.17515	1.1752	87
2020-07-27 17:36:00	1.17521	1.17527	1.17516	1.17522	87
2020-07-27 17:37:00	1.17521	1.17526	1.17519	1.17525	66
2020-07-27 17:38:00	1.17526	1.17533	1.17526	1.17533	52
2020-07-27 17:39:00	1.17533	1.1754	1.1753	1.1754	63
2020-07-27 17:40:00	1.17539	1.17541	1.17531	1.1754	51
2020-07-27 17:41:00	1.17539	1.17549	1.17539	1.17548	126
2020-07-27 17:42:00	1.17547	1.17549	1.17535	1.17535	137
2020-07-27 17:43:00	1.17536	1.17536	1.1752	1.17526	66
2020-07-27 17:44:00	1.17527	1.17527	1.17517	1.17517	47
2020-07-27 17:45:00	1.17517	1.17535	1.17515	1.17531	103
2020-07-27 17:46:00	1.1753	1.17544	1.17529	1.17538	96
2020-07-27 17:47:00	1.17539	1.17551	1.17536	1.17549	206
2020-07-27 17:48:00	1.17547	1.17555	1.17545	1.17552	127
2020-07-27 17:49:00	1.17552	1.17554	1.17545	1.1755	101
2020-07-27 17:50:00	1.17549	1.1755	1.17545	1.17545	104
2020-07-27 17:51:00	1.17545	1.17549	1.17545	1.17548	86
2020-07-27 17:52:00	1.17547	1.17547	1.17525	1.17533	134
2020-07-27 17:53:00	1.17538	1.17545	1.17528	1.17535	153
2020-07-27 17:54:00	1.17536	1.17544	1.17535	1.17537	162
2020-07-27 17:55:00	1.17537	1.1754	1.17535	1.17538	65
2020-07-27 17:56:00	1.17537	1.17541	1.17535	1.1754	105
2020-07-27 17:57:00	1.1754	1.1756	1.1754	1.17554	134
2020-07-27 17:58:00	1.17554	1.17564	1.17553	1.1756	95
2020-07-27 17:59:00	1.17561	1.17562	1.17554	1.17555	111
2020-07-27 18:00:00	1.17554	1.17578	1.17554	1.17578	187
2020-07-27 18:01:00	1.17577	1.17582	1.17571	1.17576	141
2020-07-27 18:02:00	1.17576	1.17593	1.17576	1.17587	86
2020-07-27 18:03:00	1.17586	1.17597	1.17585	1.17595	63
2020-07-27 18:04:00	1.17596	1.17596	1.17583	1.17589	97
2020-07-27 18:05:00	1.1759	1.17602	1.17589	1.176	195
2020-07-27 18:06:00	1.176	1.17605	1.17591	1.17592	129
2020-07-27 18:07:00	1.17592	1.176	1.17592	1.176	57
2020-07-27 18:08:00	1.176	1.17602	1.17588	1.176	81
2020-07-27 18:09:00	1.17599	1.176	1.17582	1.17587	119
2020-07-27 18:10:00	1.17587	1.17597	1.17584	1.17596	143
2020-07-27 18:11:00	1.17598	1.176	1.17593	1.176	73
2020-07-27 18:12:00	1.17601	1.17608	1.17598	1.17601	135
2020-07-27 18:13:00	1.17603	1.17622	1.17602	1.17618	184
2020-07-27 18:14:00	1.17618	1.17631	1.17618	1.17627	153
2020-07-27 18:15:00	1.17627	1.17643	1.17627	1.17628	166
2020-07-27 18:16:00	1.17628	1.17629	1.17608	1.17609	78
2020-07-27 18:17:00	1.17607	1.17607	1.17586	1.17586	100
2020-07-27 18:18:00	1.17586	1.17592	1.17578	1.17591	64
2020-07-27 18:19:00	1.17592	1.17597	1.17575	1.17578	179
2020-07-27 18:20:00	1.17578	1.17599	1.17577	1.17597	135
2020-07-27 18:21:00	1.17597	1.17603	1.17597	1.17598	63
2020-07-27 18:22:00	1.17598	1.17621	1.17597	1.17621	91
2020-07-27 18:23:00	1.17621	1.17641	1.17615	1.17641	142
2020-07-27 18:24:00	1.17641	1.17646	1.17626	1.17632	177
2020-07-27 18:25:00	1.17632	1.17632	1.1762	1.17628	98
2020-07-27 18:26:00	1.17628	1.17638	1.17615	1.17615	124
2020-07-27 18:27:00	1.17613	1.17616	1.17593	1.17598	106
2020-07-27 18:28:00	1.17597	1.17598	1.17586	1.17588	91
2020-07-27 18:29:00	1.17587	1.17598	1.17578	1.17595	137
2020-07-27 18:30:00	1.17595	1.17601	1.17584	1.17584	98
2020-07-27 18:31:00	1.17585	1.17587	1.17573	1.17574	37
2020-07-27 18:32:00	1.17575	1.17576	1.17565	1.17575	106
2020-07-27 18:33:00	1.17577	1.17578	1.17575	1.17575	92
2020-07-27 18:34:00	1.17575	1.17585	1.17575	1.17579	124
2020-07-27 18:35:00	1.17579	1.1759	1.17579	1.17589	129
2020-07-27 18:36:00	1.1759	1.176	1.1759	1.17599	44
2020-07-27 18:37:00	1.17598	1.176	1.17596	1.17597	82
2020-07-27 18:38:00	1.17597	1.17599	1.1759	1.17593	110
2020-07-27 18:39:00	1.17593	1.17593	1.17579	1.17579	67
2020-07-27 18:40:00	1.17578	1.1758	1.17564	1.17565	40
2020-07-27 18:41:00	1.17567	1.17579	1.17563	1.17569	153
2020-07-27 18:42:00	1.17569	1.17579	1.17564	1.17571	140
2020-07-27 18:43:00	1.17573	1.17575	1.17565	1.17567	35
2020-07-27 18:44:00	1.17569	1.17579	1.17569	1.17577	27
2020-07-27 18:45:00	1.17577	1.1758	1.17556	1.17557	55
2020-07-27 18:46:00	1.17557	1.17574	1.17557	1.17561	84
2020-07-27 18:47:00	1.17561	1.17567	1.17557	1.17559	46
2020-07-27 18:48:00	1.17558	1.17564	1.17556	1.1756	96
2020-07-27 18:49:00	1.1756	1.17566	1.17554	1.17554	74
2020-07-27 18:50:00	1.17556	1.17561	1.17556	1.17557	76
2020-07-27 18:51:00	1.17559	1.1757	1.17558	1.17565	112
2020-07-27 18:52:00	1.17564	1.17566	1.17543	1.17546	145
2020-07-27 18:53:00	1.17546	1.17547	1.17539	1.17541	64
2020-07-27 18:54:00	1.17541	1.17542	1.17521	1.17525	125
2020-07-27 18:55:00	1.17524	1.17528	1.1752	1.17523	140
2020-07-27 18:56:00	1.17523	1.17528	1.17518	1.17523	89
2020-07-27 18:57:00	1.17524	1.17535	1.17519	1.17522	76
2020-07-27 18:58:00	1.17523	1.17539	1.17523	1.17537	39
2020-07-27 18:59:00	1.17536	1.17536	1.17502	1.17502	229
2020-07-27 19:00:00	1.17501	1.17506	1.17496	1.17503	199
2020-07-27 19:01:00	1.17503	1.17508	1.17501	1.17507	107
2020-07-27 19:02:00	1.17507	1.17517	1.175	1.17507	125
2020-07-27 19:03:00	1.17506	1.17517	1.17503	1.17511	164
2020-07-27 19:04:00	1.17511	1.17516	1.17506	1.17507	85
2020-07-27 19:05:00	1.17508	1.17517	1.17496	1.17496	73
2020-07-27 19:06:00	1.17495	1.175	1.1749	1.17495	96
2020-07-27 19:07:00	1.17496	1.17506	1.17491	1.17501	99
2020-07-27 19:08:00	1.17499	1.17501	1.17491	1.17494	119
2020-07-27 19:09:00	1.17494	1.17497	1.17481	1.1749	105
2020-07-27 19:10:00	1.1749	1.1749	1.17472	1.17474	83
2020-07-27 19:11:00	1.17475	1.17476	1.17468	1.17471	93
2020-07-27 19:12:00	1.17471	1.17474	1.17458	1.17458	157
2020-07-27 19:13:00	1.17459	1.1747	1.1745	1.17453	151
2020-07-27 19:14:00	1.17452	1.17455	1.17436	1.17441	133
2020-07-27 19:15:00	1.17446	1.17452	1.17438	1.17439	195
2020-07-27 19:16:00	1.17437	1.1744	1.17428	1.17431	191
2020-07-27 19:17:00	1.17434	1.17439	1.1743	1.17439	58
2020-07-27 19:18:00	1.17441	1.17452	1.17436	1.17436	92
2020-07-27 19:19:00	1.17436	1.17442	1.17426	1.1743	158
2020-07-27 19:20:00	1.17429	1.17444	1.17429	1.1743	127
2020-07-27 19:21:00	1.17428	1.1744	1.17427	1.1744	79
2020-07-27 19:22:00	1.1744	1.17462	1.17438	1.17452	83
2020-07-27 19:23:00	1.17455	1.17457	1.17449	1.17457	33
2020-07-27 19:24:00	1.17457	1.17467	1.17453	1.17457	97
2020-07-27 19:25:00	1.17456	1.17466	1.17456	1.17457	94
2020-07-27 19:26:00	1.17457	1.17481	1.17456	1.17476	130
2020-07-27 19:27:00	1.17476	1.17476	1.17468	1.1747	93
2020-07-27 19:28:00	1.17469	1.1748	1.17467	1.1748	127
2020-07-27 19:29:00	1.17481	1.17485	1.17467	1.17467	142
2020-07-27 19:30:00	1.17467	1.17481	1.17467	1.17481	102
2020-07-27 19:31:00	1.17481	1.17486	1.1748	1.17486	109
2020-07-27 19:32:00	1.17486	1.17493	1.17476	1.17491	160
2020-07-27 19:33:00	1.17491	1.17491	1.17481	1.17481	87
2020-07-27 19:34:00	1.17481	1.1749	1.17479	1.17479	134
2020-07-27 19:35:00	1.17479	1.1748	1.17466	1.17473	66
2020-07-27 19:36:00	1.17475	1.17475	1.17464	1.17469	69
2020-07-27 19:37:00	1.17468	1.17469	1.17461	1.17465	21
2020-07-27 19:38:00	1.17465	1.17465	1.17459	1.1746	42
2020-07-27 19:39:00	1.1746	1.1746	1.17445	1.17445	72
2020-07-27 19:40:00	1.17446	1.1745	1.1744	1.17441	72
2020-07-27 19:41:00	1.17441	1.17444	1.17433	1.17439	68
2020-07-27 19:42:00	1.17439	1.17439	1.17427	1.17427	22
2020-07-27 19:43:00	1.17428	1.17433	1.17423	1.17429	106
2020-07-27 19:44:00	1.17433	1.17439	1.17433	1.17435	74
2020-07-27 19:45:00	1.17434	1.17438	1.17429	1.1743	66
2020-07-27 19:46:00	1.17431	1.17432	1.17425	1.17431	86
2020-07-27 19:47:00	1.17432	1.17435	1.17429	1.17435	59
2020-07-27 19:48:00	1.17434	1.17437	1.17429	1.17434	74
2020-07-27 19:49:00	1.17432	1.17454	1.17431	1.17454	146
2020-07-27 19:50:00	1.17453	1.17454	1.17444	1.17453	143
2020-07-27 19:51:00	1.17452	1.17453	1.1743	1.17432	184
2020-07-27 19:52:00	1.17431	1.17431	1.17425	1.17425	114
2020-07-27 19:53:00	1.17425	1.17439	1.17424	1.17439	91
2020-07-27 19:54:00	1.1744	1.17449	1.17434	1.17444	141
2020-07-27 19:55:00	1.17444	1.17449	1.17438	1.17439	76
2020-07-27 19:56:00	1.17442	1.17469	1.17441	1.17469	94
2020-07-27 19:57:00	1.17469	1.17477	1.17461	1.17475	198
2020-07-27 19:58:00	1.17473	1.17473	1.17463	1.17469	127
2020-07-27 19:59:00	1.1747	1.17473	1.17454	1.17454	239
2020-07-27 20:00:00	1.17453	1.17461	1.1745	1.17455	85
2020-07-27 20:01:00	1.17455	1.17457	1.17441	1.17441	59
2020-07-27 20:02:00	1.17442	1.17459	1.17441	1.17459	109
2020-07-27 20:03:00	1.17459	1.17471	1.17459	1.17471	52
2020-07-27 20:04:00	1.17472	1.17472	1.1746	1.17462	94
2020-07-27 20:05:00	1.17461	1.17465	1.17459	1.17462	70
2020-07-27 20:06:00	1.17461	1.17462	1.17457	1.17458	35
2020-07-27 20:07:00	1.17457	1.17467	1.17457	1.17462	53
2020-07-27 20:08:00	1.17464	1.17477	1.17464	1.17477	50
2020-07-27 20:09:00	1.17477	1.17479	1.1747	1.17473	41
2020-07-27 20:10:00	1.17473	1.17477	1.17472	1.17472	38
2020-07-27 20:11:00	1.17472	1.17477	1.17471	1.17472	43
2020-07-27 20:12:00	1.17472	1.17476	1.17467	1.17471	76
2020-07-27 20:13:00	1.17471	1.17471	1.17467	1.1747	41
2020-07-27 20:14:00	1.1747	1.17477	1.1747	1.17474	121
2020-07-27 20:15:00	1.17473	1.17478	1.17471	1.17478	101
2020-07-27 20:16:00	1.17477	1.17481	1.1747	1.1747	44
2020-07-27 20:17:00	1.17469	1.17469	1.1746	1.17461	43
2020-07-27 20:18:00	1.1746	1.17464	1.17457	1.17464	38
2020-07-27 20:19:00	1.17466	1.17482	1.17466	1.17482	61
2020-07-27 20:20:00	1.17481	1.17482	1.17481	1.17481	21
2020-07-27 20:21:00	1.17481	1.17482	1.17476	1.17476	24
2020-07-27 20:22:00	1.17476	1.17482	1.17476	1.17481	35
2020-07-27 20:23:00	1.17481	1.17482	1.17481	1.17482	2
2020-07-27 20:24:00	1.17481	1.17487	1.17481	1.17487	27
2020-07-27 20:25:00	1.17486	1.17488	1.17486	1.17486	20
2020-07-27 20:26:00	1.17488	1.1749	1.17486	1.17487	7
2020-07-27 20:27:00	1.17486	1.17486	1.17477	1.1748	21
2020-07-27 20:28:00	1.17478	1.17484	1.17476	1.1748	18
2020-07-27 20:29:00	1.1748	1.17482	1.17479	1.1748	11
2020-07-27 20:30:00	1.17479	1.17484	1.17463	1.17469	87
2020-07-27 20:31:00	1.1747	1.1747	1.17457	1.17458	46
2020-07-27 20:32:00	1.17457	1.17458	1.17448	1.17457	41
2020-07-27 20:33:00	1.17456	1.17458	1.17455	1.17455	15
2020-07-27 20:34:00	1.17456	1.17457	1.17454	1.17457	7
2020-07-27 20:35:00	1.17457	1.17457	1.17454	1.17454	5
2020-07-27 20:36:00	1.17455	1.17456	1.17451	1.17454	16
2020-07-27 20:37:00	1.17456	1.17457	1.17454	1.17454	12
2020-07-27 20:38:00	1.17455	1.17456	1.17449	1.17449	20
2020-07-27 20:39:00	1.1745	1.17451	1.17449	1.1745	25
2020-07-27 20:40:00	1.17451	1.17453	1.1745	1.17453	6
2020-07-27 20:41:00	1.17453	1.17454	1.1745	1.17453	15
2020-07-27 20:42:00	1.17451	1.17452	1.1745	1.17452	6
2020-07-27 20:43:00	1.17453	1.17456	1.1745	1.17455	24
2020-07-27 20:44:00	1.17456	1.1747	1.17455	1.17466	25
2020-07-27 20:45:00	1.17467	1.17469	1.17464	1.17465	28
2020-07-27 20:46:00	1.17464	1.17468	1.17464	1.17465	44
2020-07-27 20:47:00	1.17465	1.17479	1.17465	1.17479	25
2020-07-27 20:48:00	1.1748	1.17487	1.17477	1.17479	56
2020-07-27 20:49:00	1.1748	1.17484	1.17478	1.17484	22
2020-07-27 20:50:00	1.17485	1.17485	1.17476	1.17476	25
2020-07-27 20:51:00	1.17475	1.17476	1.1747	1.17474	34
2020-07-27 20:52:00	1.17473	1.17482	1.17472	1.17481	53
2020-07-27 20:53:00	1.17479	1.17497	1.17478	1.17491	72
2020-07-27 20:54:00	1.17491	1.17509	1.1749	1.17507	67
2020-07-27 20:55:00	1.17506	1.17513	1.17506	1.17511	47
2020-07-27 20:56:00	1.17509	1.17512	1.17509	1.1751	12
2020-07-27 20:57:00	1.1751	1.17517	1.1751	1.17515	43
2020-07-27 20:58:00	1.17515	1.17518	1.1749	1.17511	91
2020-07-27 20:59:00	1.17511	1.17518	1.1751	1.1751	72
2020-07-27 21:00:00	1.17512	1.1753	1.17502	1.17517	28
2020-07-27 21:01:00	1.17517	1.17521	1.17517	1.17521	2
2020-07-27 21:02:00	1.17521	1.17521	1.1752	1.1752	4
2020-07-27 21:03:00	1.1752	1.1752	1.1752	1.1752	5
2020-07-27 21:04:00	1.17519	1.1752	1.17492	1.1752	77
2020-07-27 21:05:00	1.1752	1.1752	1.17492	1.17517	8
2020-07-27 21:06:00	1.17524	1.17532	1.17489	1.17489	25
2020-07-27 21:07:00	1.17489	1.17525	1.17489	1.17494	25
2020-07-27 21:08:00	1.17494	1.17494	1.17494	1.17494	3
2020-07-27 21:09:00	1.17495	1.17495	1.17495	1.17495	4
2020-07-27 21:10:00	1.17495	1.17495	1.17494	1.17494	2
2020-07-27 21:11:00	1.17494	1.17542	1.17487	1.17487	37
2020-07-27 21:12:00	1.17487	1.17487	1.17487	1.17487	3
2020-07-27 21:13:00	1.17487	1.17487	1.17487	1.17487	1
2020-07-27 21:14:00	1.17487	1.17487	1.17487	1.17487	2
2020-07-27 21:15:00	1.17487	1.17496	1.17487	1.17487	21
2020-07-27 21:16:00	1.17487	1.17488	1.17487	1.17488	9
2020-07-27 21:17:00	1.17487	1.1753	1.17487	1.17492	15
2020-07-27 21:18:00	1.17492	1.17509	1.17487	1.17509	62
2020-07-27 21:19:00	1.17509	1.1751	1.17487	1.17489	11
2020-07-27 21:20:00	1.17504	1.17504	1.17468	1.17494	97
2020-07-27 21:21:00	1.1747	1.17494	1.1747	1.1747	257
2020-07-27 21:22:00	1.17492	1.17506	1.1747	1.17496	169
2020-07-27 21:23:00	1.17506	1.1751	1.17506	1.17509	3
2020-07-27 21:24:00	1.17512	1.17521	1.17512	1.17518	3
2020-07-27 21:25:00	1.17517	1.17518	1.17516	1.17518	4
2020-07-27 21:28:00	1.17511	1.17511	1.17494	1.17494	8
2020-07-27 21:29:00	1.17518	1.1752	1.1749	1.17491	19
2020-07-27 21:30:00	1.1749	1.17492	1.17467	1.1749	32
2020-07-27 21:31:00	1.17489	1.17512	1.17489	1.17505	26
2020-07-27 21:32:00	1.17488	1.17496	1.17486	1.17496	20
2020-07-27 21:33:00	1.17495	1.17496	1.17459	1.17459	35
2020-07-27 21:34:00	1.17491	1.17496	1.17491	1.17496	3
2020-07-27 21:35:00	1.17497	1.17497	1.17497	1.17497	1
2020-07-27 21:36:00	1.175	1.175	1.17488	1.17488	26
2020-07-27 21:37:00	1.17492	1.17492	1.17487	1.17487	3
2020-07-27 21:39:00	1.17486	1.17486	1.17486	1.17486	1
2020-07-27 21:40:00	1.17485	1.17485	1.17485	1.17485	1
2020-07-27 21:41:00	1.17484	1.17484	1.17482	1.17482	2
2020-07-27 21:45:00	1.17483	1.17486	1.17483	1.17486	45
2020-07-27 21:46:00	1.17483	1.17484	1.17482	1.17482	24
2020-07-27 21:48:00	1.17483	1.17499	1.17482	1.17482	151
2020-07-27 21:49:00	1.17484	1.17496	1.17482	1.17482	62
2020-07-27 21:50:00	1.17484	1.17495	1.17482	1.17494	110
2020-07-27 21:51:00	1.17485	1.17496	1.17482	1.17495	79
2020-07-27 21:52:00	1.17495	1.17496	1.17482	1.17487	63
2020-07-27 21:53:00	1.17488	1.17488	1.17482	1.17486	38
2020-07-27 21:54:00	1.17484	1.17498	1.17482	1.17498	104
2020-07-27 21:55:00	1.17498	1.17502	1.17485	1.17487	60
2020-07-27 21:56:00	1.17486	1.17491	1.17485	1.1749	48
2020-07-27 21:57:00	1.17492	1.17501	1.1749	1.17491	69
2020-07-27 21:58:00	1.17492	1.17502	1.17491	1.17495	112
2020-07-27 21:59:00	1.17495	1.17503	1.17493	1.17495	411
2020-07-27 22:00:00	1.17501	1.1752	1.17491	1.17519	152
2020-07-27 22:01:00	1.1752	1.17529	1.17515	1.17529	92
2020-07-27 22:02:00	1.17529	1.17529	1.17519	1.17526	22
2020-07-27 22:03:00	1.1752	1.17525	1.17511	1.17515	88
2020-07-27 22:04:00	1.17516	1.17517	1.17511	1.17511	45
2020-07-27 22:05:00	1.17511	1.17523	1.17509	1.17518	107
2020-07-27 22:06:00	1.17516	1.17518	1.17514	1.17515	13
2020-07-27 22:07:00	1.17516	1.17528	1.17514	1.17527	107
2020-07-27 22:08:00	1.17528	1.17528	1.17526	1.17526	3
2020-07-27 22:09:00	1.17529	1.1754	1.17524	1.17533	36
2020-07-27 22:10:00	1.17533	1.17541	1.17532	1.17537	52
2020-07-27 22:11:00	1.17537	1.17557	1.17537	1.17554	59
2020-07-27 22:12:00	1.17554	1.17564	1.1755	1.17561	34
2020-07-27 22:13:00	1.17561	1.17566	1.17554	1.1756	71
2020-07-27 22:14:00	1.1756	1.17563	1.1756	1.17563	15
2020-07-27 22:15:00	1.17566	1.17571	1.17565	1.17571	9
2020-07-27 22:16:00	1.17571	1.17579	1.1757	1.17579	12
2020-07-27 22:17:00	1.17579	1.17587	1.17579	1.17585	29
2020-07-27 22:18:00	1.17585	1.17585	1.17577	1.17577	67
2020-07-27 22:19:00	1.17578	1.17578	1.17564	1.17569	33
2020-07-27 22:20:00	1.17568	1.17571	1.17558	1.17561	38
2020-07-27 22:21:00	1.1756	1.17564	1.1755	1.17564	54
2020-07-27 22:22:00	1.17565	1.17568	1.17564	1.17567	85
2020-07-27 22:23:00	1.17568	1.17577	1.17568	1.17577	50
2020-07-27 22:24:00	1.17581	1.17588	1.17577	1.17578	63
2020-07-27 22:25:00	1.17581	1.17582	1.1757	1.17575	104
2020-07-27 22:26:00	1.17576	1.1758	1.17575	1.1758	43
2020-07-27 22:27:00	1.17579	1.1758	1.17577	1.17577	98
2020-07-27 22:28:00	1.17578	1.17581	1.17577	1.17577	42
2020-07-27 22:29:00	1.17578	1.17588	1.17573	1.17585	136
2020-07-27 22:30:00	1.17586	1.1759	1.1758	1.17587	232
2020-07-27 22:31:00	1.17589	1.17598	1.17586	1.17595	215
2020-07-27 22:32:00	1.17595	1.17599	1.17592	1.17595	101
2020-07-27 22:33:00	1.17595	1.17595	1.17591	1.17595	53
2020-07-27 22:34:00	1.17595	1.17599	1.17588	1.17588	54
2020-07-27 22:35:00	1.17588	1.17588	1.17588	1.17588	9
2020-07-27 22:36:00	1.17589	1.17596	1.17586	1.17595	122
2020-07-27 22:37:00	1.17595	1.17596	1.1759	1.17591	107
2020-07-27 22:38:00	1.17591	1.17601	1.17591	1.17601	101
2020-07-27 22:39:00	1.17601	1.17601	1.17597	1.17599	30
2020-07-27 22:40:00	1.17599	1.17599	1.17595	1.17597	85
2020-07-27 22:41:00	1.17598	1.17601	1.17597	1.17601	39
2020-07-27 22:42:00	1.17602	1.17605	1.176	1.17601	62
2020-07-27 22:43:00	1.17602	1.17602	1.176	1.17602	34
2020-07-27 22:44:00	1.17601	1.17604	1.176	1.17603	27
2020-07-27 22:45:00	1.17603	1.17603	1.17594	1.17595	35
2020-07-27 22:46:00	1.17596	1.17599	1.1759	1.17597	56
2020-07-27 22:47:00	1.17597	1.17602	1.17594	1.17599	73
2020-07-27 22:48:00	1.176	1.176	1.17592	1.17592	76
2020-07-27 22:49:00	1.17593	1.17597	1.17589	1.17596	92
2020-07-27 22:50:00	1.17597	1.17619	1.17597	1.17619	78
2020-07-27 22:51:00	1.17621	1.17637	1.17618	1.17632	135
2020-07-27 22:52:00	1.17634	1.17639	1.17632	1.17637	62
2020-07-27 22:53:00	1.17636	1.17639	1.17626	1.17626	104
2020-07-27 22:54:00	1.17629	1.17632	1.17622	1.1763	110
2020-07-27 22:55:00	1.17631	1.17641	1.17629	1.17629	101
2020-07-27 22:56:00	1.1763	1.17631	1.17628	1.17628	29
2020-07-27 22:57:00	1.1763	1.17634	1.17628	1.17629	20
2020-07-27 22:58:00	1.17628	1.17631	1.17625	1.1763	60
2020-07-27 22:59:00	1.1763	1.17636	1.17626	1.17634	32
2020-07-27 23:00:00	1.17633	1.17634	1.17624	1.1763	111
2020-07-27 23:01:00	1.17629	1.17629	1.17589	1.17591	185
2020-07-27 23:02:00	1.17592	1.176	1.17586	1.17592	188
2020-07-27 23:03:00	1.17593	1.17594	1.17586	1.17591	68
2020-07-27 23:04:00	1.17591	1.17596	1.17591	1.17596	103
2020-07-27 23:05:00	1.17595	1.17599	1.17586	1.17588	282
2020-07-27 23:06:00	1.17587	1.17588	1.17574	1.17574	81
2020-07-27 23:07:00	1.17573	1.17573	1.17556	1.17556	124
2020-07-27 23:08:00	1.17557	1.17566	1.17557	1.17564	132
2020-07-27 23:09:00	1.17564	1.17564	1.17547	1.17551	111
2020-07-27 23:10:00	1.17551	1.17556	1.17538	1.17538	240
2020-07-27 23:11:00	1.17539	1.17558	1.17539	1.17555	177
2020-07-27 23:12:00	1.17555	1.17557	1.1755	1.17554	115
2020-07-27 23:13:00	1.17552	1.17557	1.1755	1.17553	136
2020-07-27 23:14:00	1.17553	1.17557	1.17553	1.17557	31
2020-07-27 23:15:00	1.17556	1.17557	1.17547	1.17552	99
2020-07-27 23:16:00	1.17553	1.17557	1.17548	1.17554	67
2020-07-27 23:17:00	1.17555	1.17557	1.17552	1.17555	61
2020-07-27 23:18:00	1.17556	1.17556	1.17534	1.17535	139
2020-07-27 23:19:00	1.17536	1.1754	1.17523	1.17527	102
2020-07-27 23:20:00	1.17526	1.17536	1.17526	1.17534	45
2020-07-27 23:21:00	1.17534	1.17534	1.17514	1.17525	155
2020-07-27 23:22:00	1.17526	1.17534	1.17521	1.17524	207
2020-07-27 23:23:00	1.17524	1.17535	1.17518	1.17535	109
2020-07-27 23:24:00	1.17535	1.17537	1.17526	1.17529	101
2020-07-27 23:25:00	1.17529	1.1753	1.17522	1.17526	42
2020-07-27 23:26:00	1.17526	1.17527	1.1752	1.1752	63
2020-07-27 23:27:00	1.17519	1.17531	1.17513	1.1753	102
