Time	Open	High	Low	Close	Volume
2020-07-23 04:35:00	1.15817	1.15838	1.15791	1.15801	372
2020-07-23 04:40:00	1.15802	1.15803	1.15788	1.1579	513
2020-07-23 04:45:00	1.1579	1.15798	1.15783	1.15792	273
2020-07-23 04:50:00	1.15793	1.15813	1.15789	1.15813	180
2020-07-23 04:55:00	1.15814	1.1582	1.15791	1.15803	368
2020-07-23 05:00:00	1.15803	1.15814	1.15798	1.158	282
2020-07-23 05:05:00	1.15801	1.1582	1.158	1.15815	123
2020-07-23 05:10:00	1.15816	1.15836	1.1581	1.15825	298
2020-07-23 05:15:00	1.15825	1.15835	1.15821	1.15834	365
2020-07-23 05:20:00	1.15833	1.1585	1.15833	1.15846	281
2020-07-23 05:25:00	1.15845	1.15848	1.15829	1.15838	307
2020-07-23 05:30:00	1.15839	1.15849	1.15831	1.15844	299
2020-07-23 05:35:00	1.15844	1.15845	1.15807	1.15817	687
2020-07-23 05:40:00	1.15817	1.15817	1.15774	1.15799	392
2020-07-23 05:45:00	1.15799	1.15837	1.15799	1.15834	519
2020-07-23 05:50:00	1.15833	1.15843	1.15817	1.1584	423
2020-07-23 05:55:00	1.15841	1.15871	1.15829	1.1584	794
2020-07-23 06:00:00	1.1584	1.15899	1.15838	1.15897	1001
2020-07-23 06:05:00	1.15896	1.15914	1.15872	1.15902	841
2020-07-23 06:10:00	1.15901	1.15914	1.1589	1.15905	715
2020-07-23 06:15:00	1.15906	1.15926	1.1586	1.15861	690
2020-07-23 06:20:00	1.15861	1.15881	1.15846	1.15859	603
2020-07-23 06:25:00	1.15858	1.15894	1.1585	1.15894	775
2020-07-23 06:30:00	1.15895	1.15897	1.15864	1.15885	529
2020-07-23 06:35:00	1.15884	1.15914	1.1587	1.15876	599
2020-07-23 06:40:00	1.15876	1.15878	1.15843	1.15854	669
2020-07-23 06:45:00	1.15853	1.15936	1.15853	1.15916	1089
2020-07-23 06:50:00	1.15916	1.15922	1.15895	1.15907	803
2020-07-23 06:55:00	1.15906	1.15923	1.15889	1.15912	758
2020-07-23 07:00:00	1.15911	1.15983	1.15909	1.15933	1339
2020-07-23 07:05:00	1.15934	1.15936	1.15819	1.15866	1799
2020-07-23 07:10:00	1.15865	1.15884	1.15838	1.15846	1267
2020-07-23 07:15:00	1.15846	1.15848	1.1581	1.15816	1148
2020-07-23 07:20:00	1.15816	1.1583	1.15766	1.15793	1255
2020-07-23 07:25:00	1.15793	1.15797	1.1575	1.15757	959
2020-07-23 07:30:00	1.15757	1.15782	1.15719	1.15733	1374
2020-07-23 07:35:00	1.15731	1.15762	1.15704	1.15748	1567
2020-07-23 07:40:00	1.15747	1.15769	1.15735	1.1574	949
2020-07-23 07:45:00	1.15742	1.15776	1.1574	1.15764	1072
2020-07-23 07:50:00	1.15766	1.1581	1.15764	1.15784	1119
2020-07-23 07:55:00	1.15784	1.15864	1.15774	1.15859	1542
2020-07-23 08:00:00	1.1586	1.15864	1.15834	1.15858	1087
2020-07-23 08:05:00	1.15859	1.15914	1.15853	1.15898	1367
2020-07-23 08:10:00	1.15897	1.15914	1.1587	1.1587	1587
2020-07-23 08:15:00	1.15871	1.15914	1.15871	1.15874	1187
2020-07-23 08:20:00	1.15874	1.15885	1.15848	1.15877	2026
2020-07-23 08:25:00	1.15877	1.15877	1.15837	1.15837	1048
2020-07-23 08:30:00	1.15838	1.15848	1.15788	1.15791	1194
2020-07-23 08:35:00	1.15791	1.15851	1.1579	1.15844	1308
2020-07-23 08:40:00	1.15844	1.15902	1.15843	1.15883	1318
2020-07-23 08:45:00	1.15885	1.15919	1.15874	1.15883	1302
2020-07-23 08:50:00	1.15881	1.15914	1.15866	1.15889	2197
2020-07-23 08:55:00	1.15889	1.15909	1.15873	1.15882	1161
2020-07-23 09:00:00	1.15883	1.15932	1.15881	1.15931	865
2020-07-23 09:05:00	1.15932	1.15936	1.1589	1.15899	829
2020-07-23 09:10:00	1.15897	1.15908	1.15864	1.15905	556
2020-07-23 09:15:00	1.15906	1.15937	1.15893	1.15906	818
2020-07-23 09:20:00	1.15905	1.15907	1.15866	1.1587	705
2020-07-23 09:25:00	1.15869	1.15907	1.15855	1.15886	1071
2020-07-23 09:30:00	1.15886	1.15897	1.15865	1.15894	630
2020-07-23 09:35:00	1.15896	1.1594	1.15894	1.1593	639
2020-07-23 09:40:00	1.15931	1.15935	1.15896	1.15899	612
2020-07-23 09:45:00	1.15898	1.15898	1.15857	1.15878	807
2020-07-23 09:50:00	1.15879	1.15893	1.15859	1.1589	642
2020-07-23 09:55:00	1.1589	1.15922	1.1585	1.15915	722
2020-07-23 10:00:00	1.15916	1.15937	1.1591	1.15925	638
2020-07-23 10:05:00	1.15926	1.15927	1.15876	1.15894	652
2020-07-23 10:10:00	1.15894	1.15907	1.15884	1.15895	649
2020-07-23 10:15:00	1.15895	1.15945	1.1589	1.15908	746
2020-07-23 10:20:00	1.15907	1.15919	1.15833	1.15836	1116
2020-07-23 10:25:00	1.15835	1.1589	1.15835	1.15889	850
2020-07-23 10:30:00	1.15891	1.15921	1.15885	1.1591	741
2020-07-23 10:35:00	1.1591	1.15921	1.15898	1.15919	600
2020-07-23 10:40:00	1.1592	1.15921	1.15879	1.15885	819
2020-07-23 10:45:00	1.15884	1.15896	1.15849	1.15854	661
2020-07-23 10:50:00	1.15856	1.15866	1.1583	1.1583	538
2020-07-23 10:55:00	1.15831	1.15876	1.15819	1.15869	961
2020-07-23 11:00:00	1.15869	1.15869	1.15793	1.15815	1348
2020-07-23 11:05:00	1.15815	1.15829	1.15783	1.15813	780
2020-07-23 11:10:00	1.15812	1.1584	1.15801	1.15833	1123
2020-07-23 11:15:00	1.15833	1.15892	1.15825	1.15889	1181
2020-07-23 11:20:00	1.15888	1.15901	1.15836	1.15866	1994
2020-07-23 11:25:00	1.15866	1.15866	1.15822	1.15837	832
2020-07-23 11:30:00	1.15838	1.15843	1.15799	1.15824	786
2020-07-23 11:35:00	1.15823	1.15823	1.15795	1.15815	1140
2020-07-23 11:40:00	1.15816	1.15826	1.1574	1.15745	1218
2020-07-23 11:45:00	1.15746	1.15769	1.15717	1.15729	867
2020-07-23 11:50:00	1.1573	1.15741	1.15688	1.157	946
2020-07-23 11:55:00	1.15701	1.15747	1.15699	1.1572	798
2020-07-23 12:00:00	1.15719	1.15737	1.15691	1.15737	1291
2020-07-23 12:05:00	1.15739	1.15747	1.15675	1.15677	851
2020-07-23 12:10:00	1.15675	1.15694	1.15603	1.15694	1464
2020-07-23 12:15:00	1.15694	1.157	1.15646	1.15652	1128
2020-07-23 12:20:00	1.15653	1.15668	1.15624	1.1565	7539
2020-07-23 12:25:00	1.15651	1.15655	1.15606	1.15627	771
2020-07-23 12:30:00	1.15627	1.15663	1.1555	1.15589	1289
2020-07-23 12:35:00	1.1559	1.1561	1.15538	1.15588	5673
2020-07-23 12:40:00	1.15587	1.15618	1.15579	1.15614	940
2020-07-23 12:45:00	1.15614	1.15614	1.15532	1.15549	1306
2020-07-23 12:50:00	1.15552	1.15553	1.15499	1.15508	1301
2020-07-23 12:55:00	1.15507	1.15518	1.15416	1.1542	1638
2020-07-23 13:00:00	1.15421	1.15482	1.15403	1.15454	1810
2020-07-23 13:05:00	1.15455	1.15553	1.15446	1.15549	1176
2020-07-23 13:10:00	1.15549	1.15597	1.15526	1.15583	20537
2020-07-23 13:15:00	1.15582	1.15595	1.15556	1.1556	1003
2020-07-23 13:20:00	1.15561	1.15576	1.15529	1.15567	720
2020-07-23 13:25:00	1.15566	1.15575	1.15544	1.15561	1979
2020-07-23 13:30:00	1.15562	1.15656	1.1556	1.15639	1636
2020-07-23 13:35:00	1.1564	1.15689	1.15634	1.15676	2181
2020-07-23 13:40:00	1.15676	1.15726	1.15655	1.15725	1503
2020-07-23 13:45:00	1.15725	1.1576	1.15711	1.15743	1693
2020-07-23 13:50:00	1.15743	1.15812	1.15735	1.15801	1599
2020-07-23 13:55:00	1.15801	1.15867	1.15786	1.15858	1501
2020-07-23 14:00:00	1.15858	1.15862	1.15792	1.15815	1728
2020-07-23 14:05:00	1.15814	1.15849	1.15801	1.15829	1557
2020-07-23 14:10:00	1.1583	1.15847	1.15756	1.15756	1528
2020-07-23 14:15:00	1.15756	1.15848	1.15755	1.15796	8135
2020-07-23 14:20:00	1.15794	1.15832	1.15771	1.15814	7563
2020-07-23 14:25:00	1.15814	1.15891	1.15813	1.15891	1865
2020-07-23 14:30:00	1.15892	1.15922	1.15873	1.15885	1672
2020-07-23 14:35:00	1.15888	1.15922	1.15872	1.15917	1043
2020-07-23 14:40:00	1.15916	1.15932	1.15885	1.15925	1186
2020-07-23 14:45:00	1.15926	1.15953	1.15902	1.15936	1120
2020-07-23 14:50:00	1.15934	1.15999	1.15926	1.15945	1575
2020-07-23 14:55:00	1.15946	1.16091	1.15919	1.15954	2128
2020-07-23 15:00:00	1.15953	1.15972	1.15814	1.15848	1940
2020-07-23 15:05:00	1.1585	1.15904	1.15831	1.15903	1842
2020-07-23 15:10:00	1.15903	1.15908	1.15872	1.15886	35262
2020-07-23 15:15:00	1.15889	1.15939	1.15875	1.1588	1378
2020-07-23 15:20:00	1.15882	1.15886	1.15836	1.15874	1192
2020-07-23 15:25:00	1.15875	1.159	1.15854	1.15889	1307
2020-07-23 15:30:00	1.15889	1.15996	1.15875	1.15995	1283
2020-07-23 15:35:00	1.15994	1.1614	1.15992	1.16124	1979
2020-07-23 15:40:00	1.16124	1.16177	1.16086	1.16108	1737
2020-07-23 15:45:00	1.16106	1.16248	1.16106	1.16196	1911
2020-07-23 15:50:00	1.16195	1.16213	1.16141	1.16173	1766
2020-07-23 15:55:00	1.16171	1.16268	1.1617	1.16221	2018
2020-07-23 16:00:00	1.16224	1.16226	1.16176	1.1618	1279
2020-07-23 16:05:00	1.16179	1.16206	1.1611	1.16115	1341
2020-07-23 16:10:00	1.16116	1.16185	1.16116	1.16175	1288
2020-07-23 16:15:00	1.16175	1.16175	1.16129	1.16136	1336
2020-07-23 16:20:00	1.16135	1.16179	1.16134	1.16147	1380
2020-07-23 16:25:00	1.16147	1.16193	1.16139	1.16188	1051
2020-07-23 16:30:00	1.16188	1.1624	1.16181	1.16218	1449
2020-07-23 16:35:00	1.16219	1.16234	1.1619	1.16207	869
2020-07-23 16:40:00	1.16206	1.16226	1.1619	1.16192	948
2020-07-23 16:45:00	1.16193	1.16203	1.16171	1.16192	797
2020-07-23 16:50:00	1.16191	1.16215	1.16163	1.16169	921
2020-07-23 16:55:00	1.16168	1.16203	1.16157	1.16203	955
2020-07-23 17:00:00	1.16202	1.16234	1.16191	1.16232	576
2020-07-23 17:05:00	1.1623	1.16244	1.16215	1.16219	646
2020-07-23 17:10:00	1.16218	1.16222	1.1619	1.16213	2414
2020-07-23 17:15:00	1.16214	1.1622	1.16178	1.16184	398
2020-07-23 17:20:00	1.16183	1.16194	1.16132	1.16157	980
2020-07-23 17:25:00	1.16158	1.16205	1.16155	1.16198	549
2020-07-23 17:30:00	1.16196	1.16209	1.16149	1.16153	800
2020-07-23 17:35:00	1.16154	1.16161	1.16134	1.16143	874
2020-07-23 17:40:00	1.16144	1.1616	1.16127	1.16128	1415
2020-07-23 17:45:00	1.16131	1.16144	1.16052	1.16057	1322
2020-07-23 17:50:00	1.16057	1.16095	1.16027	1.16066	15672
2020-07-23 17:55:00	1.16066	1.16099	1.16053	1.1608	1050
2020-07-23 18:00:00	1.16078	1.16085	1.16032	1.16037	1064
2020-07-23 18:05:00	1.16036	1.16055	1.16022	1.16047	1248
2020-07-23 18:10:00	1.16046	1.1605	1.15986	1.16008	1340
2020-07-23 18:15:00	1.16009	1.16027	1.1598	1.16015	1028
2020-07-23 18:20:00	1.16014	1.16054	1.15998	1.16045	1187
2020-07-23 18:25:00	1.16043	1.1607	1.1603	1.16041	1269
2020-07-23 18:30:00	1.16042	1.16107	1.1601	1.161	1382
2020-07-23 18:35:00	1.16099	1.161	1.16039	1.16039	2033
2020-07-23 18:40:00	1.16039	1.16094	1.1603	1.16092	6217
2020-07-23 18:45:00	1.16093	1.16093	1.16027	1.1605	1602
2020-07-23 18:50:00	1.16052	1.16097	1.16038	1.16086	1392
2020-07-23 18:55:00	1.16087	1.16098	1.16064	1.16086	1551
2020-07-23 19:00:00	1.16085	1.16095	1.16045	1.16057	1783
2020-07-23 19:05:00	1.16056	1.16069	1.16004	1.16027	4241
2020-07-23 19:10:00	1.16027	1.16045	1.15999	1.15999	1194
2020-07-23 19:15:00	1.15999	1.16001	1.15957	1.15975	9200
2020-07-23 19:20:00	1.15978	1.16004	1.15962	1.15962	1318
2020-07-23 19:25:00	1.15958	1.15965	1.15907	1.15935	1461
2020-07-23 19:30:00	1.15933	1.15975	1.15914	1.15965	2024
2020-07-23 19:35:00	1.15967	1.15974	1.15949	1.1595	817
2020-07-23 19:40:00	1.15952	1.15969	1.15943	1.15944	1066
2020-07-23 19:45:00	1.15944	1.15974	1.15944	1.15955	779
2020-07-23 19:50:00	1.15953	1.15953	1.15887	1.15894	953
2020-07-23 19:55:00	1.15893	1.15936	1.15891	1.15924	1188
2020-07-23 20:00:00	1.15925	1.15933	1.15902	1.15907	467
2020-07-23 20:05:00	1.15906	1.15951	1.15899	1.15951	481
2020-07-23 20:10:00	1.15952	1.15965	1.15935	1.15938	298
2020-07-23 20:15:00	1.15939	1.15939	1.15917	1.1593	164
2020-07-23 20:20:00	1.1593	1.1593	1.15916	1.15923	118
2020-07-23 20:25:00	1.15922	1.15924	1.15911	1.15913	122
2020-07-23 20:30:00	1.15912	1.15918	1.1591	1.15917	189
2020-07-23 20:35:00	1.15919	1.15928	1.15899	1.15903	273
2020-07-23 20:40:00	1.15905	1.15909	1.159	1.15906	233
2020-07-23 20:45:00	1.15905	1.15936	1.15905	1.15933	169
2020-07-23 20:50:00	1.15933	1.15962	1.1592	1.1596	178
2020-07-23 20:55:00	1.15959	1.15982	1.15949	1.15959	278
2020-07-23 21:00:00	1.15959	1.15959	1.1594	1.15949	26
2020-07-23 21:05:00	1.15949	1.1596	1.15949	1.15957	20
2020-07-23 21:10:00	1.15957	1.15957	1.15943	1.15957	7
2020-07-23 21:15:00	1.15957	1.15957	1.15918	1.15921	136
2020-07-23 21:20:00	1.15922	1.15924	1.1592	1.15921	64
2020-07-23 21:25:00	1.15923	1.15941	1.15921	1.15934	17
2020-07-23 21:30:00	1.15937	1.15937	1.15915	1.15916	40
2020-07-23 21:35:00	1.15917	1.15953	1.15917	1.15944	136
2020-07-23 21:40:00	1.15948	1.15963	1.15931	1.15963	136
2020-07-23 21:45:00	1.15963	1.15964	1.15962	1.15962	10
2020-07-23 21:50:00	1.15962	1.15962	1.15961	1.15961	5
2020-07-23 21:55:00	1.15961	1.15962	1.15959	1.15959	20
2020-07-23 22:00:00	1.15962	1.1598	1.15941	1.15978	312
2020-07-23 22:05:00	1.15979	1.15992	1.15979	1.15989	190
2020-07-23 22:10:00	1.15989	1.15994	1.15975	1.1599	190
2020-07-23 22:15:00	1.15992	1.16019	1.15985	1.16017	425
2020-07-23 22:20:00	1.16017	1.16022	1.15988	1.15997	326
2020-07-23 22:25:00	1.15998	1.1602	1.15996	1.1602	242
2020-07-23 22:30:00	1.1602	1.16021	1.1601	1.16014	313
2020-07-23 22:35:00	1.16014	1.16025	1.16011	1.16011	116
2020-07-23 22:40:00	1.16011	1.16013	1.16007	1.16007	171
2020-07-23 22:45:00	1.16009	1.16021	1.16009	1.16016	172
2020-07-23 22:50:00	1.16018	1.16019	1.16012	1.16019	174
2020-07-23 22:55:00	1.16018	1.16024	1.16017	1.16024	91
2020-07-23 23:00:00	1.16023	1.16025	1.16003	1.16007	496
2020-07-23 23:05:00	1.16006	1.1601	1.15981	1.15983	267
2020-07-23 23:10:00	1.15982	1.15993	1.15977	1.15987	482
2020-07-23 23:15:00	1.15987	1.15993	1.15966	1.1597	363
2020-07-23 23:20:00	1.1597	1.15977	1.15966	1.1597	359
2020-07-23 23:25:00	1.1597	1.15992	1.15969	1.15992	267
2020-07-23 23:30:00	1.1599	1.16011	1.15988	1.16009	220
2020-07-23 23:35:00	1.16009	1.16009	1.15988	1.15991	298
2020-07-23 23:40:00	1.1599	1.15993	1.15977	1.15978	180
2020-07-23 23:45:00	1.15979	1.15983	1.15974	1.15974	234
2020-07-23 23:50:00	1.15975	1.1598	1.15952	1.1596	338
2020-07-23 23:55:00	1.1596	1.1596	1.15949	1.15952	267
2020-07-24 00:00:00	1.15953	1.15954	1.15923	1.15939	325
2020-07-24 00:05:00	1.15939	1.15953	1.15925	1.15941	348
2020-07-24 00:10:00	1.15941	1.15944	1.15931	1.15931	230
2020-07-24 00:15:00	1.15931	1.15994	1.1593	1.1599	351
2020-07-24 00:20:00	1.15991	1.16048	1.15986	1.16038	848
2020-07-24 00:25:00	1.16037	1.16065	1.16022	1.16062	609
2020-07-24 00:30:00	1.16062	1.16077	1.16058	1.16061	548
2020-07-24 00:35:00	1.16061	1.16085	1.16052	1.16075	599
2020-07-24 00:40:00	1.16076	1.16083	1.1606	1.16071	332
2020-07-24 00:45:00	1.16071	1.16086	1.1607	1.16082	180
2020-07-24 00:50:00	1.1608	1.16137	1.16079	1.16127	485
2020-07-24 00:55:00	1.16128	1.16162	1.16128	1.16139	739
2020-07-24 01:00:00	1.16138	1.16168	1.16136	1.16154	801
2020-07-24 01:05:00	1.16154	1.16167	1.16148	1.16163	423
2020-07-24 01:10:00	1.16163	1.16167	1.16152	1.16156	642
2020-07-24 01:15:00	1.16156	1.1621	1.1615	1.16181	620
2020-07-24 01:20:00	1.1618	1.1618	1.16125	1.16125	481
2020-07-24 01:25:00	1.16125	1.16135	1.16115	1.16127	679
2020-07-24 01:30:00	1.16126	1.16175	1.16119	1.16166	824
2020-07-24 01:35:00	1.16166	1.1617	1.16141	1.16144	606
2020-07-24 01:40:00	1.16144	1.16147	1.16121	1.1613	527
2020-07-24 01:45:00	1.16129	1.16131	1.16081	1.16085	996
2020-07-24 01:50:00	1.16084	1.16126	1.16081	1.16126	655
2020-07-24 01:55:00	1.16127	1.16151	1.16121	1.16136	680
2020-07-24 02:00:00	1.16137	1.16139	1.16107	1.16107	422
2020-07-24 02:05:00	1.16107	1.16144	1.16098	1.16141	505
2020-07-24 02:10:00	1.16142	1.16143	1.16106	1.16116	782
2020-07-24 02:15:00	1.16117	1.16137	1.16107	1.16129	437
2020-07-24 02:20:00	1.1613	1.16141	1.16129	1.16134	294
2020-07-24 02:25:00	1.16134	1.16138	1.16111	1.16122	466
2020-07-24 02:30:00	1.16122	1.16127	1.16105	1.16124	877
2020-07-24 02:35:00	1.16124	1.16152	1.16113	1.16147	672
2020-07-24 02:40:00	1.16148	1.16149	1.16136	1.16137	309
2020-07-24 02:45:00	1.16137	1.16148	1.16126	1.16127	494
2020-07-24 02:50:00	1.16127	1.16156	1.16126	1.16138	550
2020-07-24 02:55:00	1.16136	1.1615	1.16134	1.16149	457
2020-07-24 03:00:00	1.16149	1.16183	1.16145	1.16149	617
2020-07-24 03:05:00	1.16148	1.16148	1.16125	1.16145	500
2020-07-24 03:10:00	1.16145	1.16148	1.1613	1.16136	499
2020-07-24 03:15:00	1.16135	1.16155	1.16117	1.16122	365
2020-07-24 03:20:00	1.16121	1.16128	1.16105	1.1611	294
2020-07-24 03:25:00	1.1611	1.16131	1.16103	1.16127	704
2020-07-24 03:30:00	1.16127	1.16127	1.16079	1.16088	934
2020-07-24 03:35:00	1.16088	1.16115	1.16083	1.16098	611
2020-07-24 03:40:00	1.16099	1.16105	1.16076	1.16091	1254
2020-07-24 03:45:00	1.16092	1.16097	1.16044	1.16081	898
2020-07-24 03:50:00	1.16081	1.16117	1.16078	1.16113	725
2020-07-24 03:55:00	1.16114	1.1614	1.16113	1.1613	790
2020-07-24 04:00:00	1.1613	1.16143	1.16122	1.16122	480
2020-07-24 04:05:00	1.16121	1.16122	1.16066	1.16078	570
2020-07-24 04:10:00	1.16078	1.16082	1.16048	1.1605	634
2020-07-24 04:15:00	1.1605	1.16079	1.16047	1.16068	664
2020-07-24 04:20:00	1.16066	1.16071	1.16031	1.16033	448
2020-07-24 04:25:00	1.16034	1.16036	1.1597	1.15979	895
2020-07-24 04:30:00	1.15978	1.15996	1.15956	1.15966	722
2020-07-24 04:35:00	1.15966	1.16015	1.15958	1.16012	721
2020-07-24 04:40:00	1.16013	1.16019	1.16003	1.16009	496
2020-07-24 04:45:00	1.16009	1.16011	1.15986	1.15987	500
2020-07-24 04:50:00	1.15987	1.15996	1.15949	1.15954	469
2020-07-24 04:55:00	1.15955	1.15985	1.15955	1.1598	577
2020-07-24 05:00:00	1.1598	1.15983	1.15916	1.15927	812
2020-07-24 05:05:00	1.15925	1.15987	1.15925	1.15982	809
2020-07-24 05:10:00	1.15981	1.16002	1.15968	1.15992	844
2020-07-24 05:15:00	1.15993	1.15993	1.1594	1.15954	429
2020-07-24 05:20:00	1.15955	1.15958	1.15927	1.15936	416
2020-07-24 05:25:00	1.15935	1.15936	1.15913	1.15914	400
2020-07-24 05:30:00	1.15913	1.15951	1.15901	1.15946	916
2020-07-24 05:35:00	1.15946	1.15957	1.15927	1.15941	379
2020-07-24 05:40:00	1.1594	1.15996	1.1593	1.15996	563
2020-07-24 05:45:00	1.15993	1.15997	1.15971	1.15992	668
2020-07-24 05:50:00	1.15993	1.16002	1.15977	1.15991	611
2020-07-24 05:55:00	1.15992	1.16026	1.15972	1.16026	652
2020-07-24 06:00:00	1.16027	1.16057	1.16016	1.1603	864
2020-07-24 06:05:00	1.16031	1.16084	1.16031	1.16074	1034
2020-07-24 06:10:00	1.16073	1.16124	1.16073	1.16098	8491
2020-07-24 06:15:00	1.16101	1.16108	1.16063	1.16073	758
2020-07-24 06:20:00	1.16074	1.16144	1.16072	1.16136	1004
2020-07-24 06:25:00	1.16137	1.16144	1.16109	1.1611	1053
2020-07-24 06:30:00	1.1611	1.16133	1.16091	1.16122	6645
2020-07-24 06:35:00	1.16122	1.16143	1.16081	1.16081	686
2020-07-24 06:40:00	1.16083	1.1611	1.16073	1.16102	783
2020-07-24 06:45:00	1.16102	1.16151	1.16102	1.16138	927
2020-07-24 06:50:00	1.16139	1.16171	1.16108	1.16148	949
2020-07-24 06:55:00	1.16147	1.16153	1.16121	1.16142	1166
2020-07-24 07:00:00	1.16142	1.16167	1.16082	1.16127	2812
2020-07-24 07:05:00	1.16128	1.1613	1.16049	1.16088	2241
2020-07-24 07:10:00	1.16089	1.16103	1.16033	1.16078	5185
2020-07-24 07:15:00	1.16082	1.16148	1.15937	1.15978	3292
2020-07-24 07:20:00	1.15977	1.16009	1.1596	1.16006	1801
2020-07-24 07:25:00	1.16005	1.16083	1.15993	1.16056	1462
2020-07-24 07:30:00	1.16058	1.16141	1.15991	1.16056	12302
2020-07-24 07:35:00	1.16056	1.16136	1.16051	1.16111	2052
2020-07-24 07:40:00	1.16112	1.16143	1.16099	1.16132	2002
2020-07-24 07:45:00	1.1613	1.16213	1.16091	1.16209	1557
2020-07-24 07:50:00	1.16208	1.16208	1.16158	1.16179	10485
2020-07-24 07:55:00	1.16178	1.16178	1.16081	1.16099	1091
2020-07-24 08:00:00	1.16099	1.1614	1.16063	1.16132	1621
2020-07-24 08:05:00	1.16133	1.16141	1.16031	1.16037	1709
2020-07-24 08:10:00	1.16038	1.16056	1.1597	1.16014	1870
2020-07-24 08:15:00	1.16015	1.16052	1.15954	1.16052	1661
2020-07-24 08:20:00	1.16053	1.16066	1.16022	1.16043	1274
2020-07-24 08:25:00	1.16043	1.16081	1.16028	1.16074	1379
2020-07-24 08:30:00	1.16072	1.16157	1.16065	1.16134	2199
2020-07-24 08:35:00	1.16134	1.16134	1.16056	1.16075	17819
2020-07-24 08:40:00	1.16076	1.16082	1.15989	1.16006	1275
2020-07-24 08:45:00	1.16008	1.16024	1.15963	1.15976	15894
2020-07-24 08:50:00	1.15977	1.1601	1.15924	1.15975	1546
